epoch,train_loss,train_fid,train_kid_mean,train_kid_std,val_fid,val_kid_mean,val_kid_std,train_precision,train_recall,val_precision,val_recall,sample_dir,train_fid_json_path,val_fid_json_path,train_per_class_json_path,val_per_class_json_path,train_generated_dir,val_generated_dir,train_per_class_generated_dir,val_per_class_generated_dir,checkpoint_path,diffusers_model_index_copy_path
10,0.0164557567508891,212.13180541992188,0.1802844703197479,0.0187582317739725,245.5494537353516,0.1790502518415451,0.0132226720452308,0.0791015625,0.0224609375,0.0932642487046632,0.0414507772020725,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_010,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_010_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_010_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_010_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_010_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
20,0.0162867673155851,109.71522521972656,0.0629653185606002,0.0112643959000706,148.0585479736328,0.0571714714169502,0.0086110355332493,0.125,0.3056640625,0.1191709844559585,0.533678756476684,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_020,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_020_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_020_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_020_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_020_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
30,0.0157054836023598,181.0074005126953,0.1209740787744522,0.0134595530107617,233.7077789306641,0.1294619739055633,0.0124004473909735,0.037109375,0.30078125,0.0362694300518134,0.5440414507772021,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_030,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_030_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_030_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_030_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_030_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
40,0.0153128849808126,117.3454132080078,0.0654796436429023,0.0140601014718413,164.55177307128906,0.0678823664784431,0.0128475157544016,0.1943359375,0.5791015625,0.077720207253886,0.7979274611398963,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_040,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_040_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_040_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_040_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_040_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
50,0.0156584772248752,111.8521499633789,0.0689626932144165,0.0140001280233263,140.2292022705078,0.061099786311388,0.0090105226263403,0.208984375,0.53125,0.2072538860103626,0.6528497409326425,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_050,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_050_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_050_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_050_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_050_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
60,0.0154437384279444,196.5839691162109,0.1475138664245605,0.0170338172465562,235.1447906494141,0.1513578444719314,0.0189969763159751,0.1162109375,0.58203125,0.0569948186528497,0.7409326424870466,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_060,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_060_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_060_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_060_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_060_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
70,0.0151812963676638,202.0703582763672,0.173028826713562,0.0165374521166086,235.6389617919922,0.1662052869796753,0.0182545091956853,0.166015625,0.208984375,0.0518134715025906,0.3212435233160621,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_070,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_070_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_070_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_070_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_070_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
80,0.0149490249687805,96.80792999267578,0.0488511845469474,0.0112733356654644,134.8577880859375,0.0474275238811969,0.0098762298002839,0.26171875,0.5302734375,0.1139896373056994,0.7357512953367875,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_080,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_080_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_080_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_080_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_080_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
90,0.0149077905113808,102.13480377197266,0.0507639832794666,0.009385148063302,145.3583984375,0.0512464568018913,0.0070214308798313,0.1494140625,0.50390625,0.1088082901554404,0.6735751295336787,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_090,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_090_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_090_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_090_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_090_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
100,0.0147162241195328,111.4551773071289,0.0593392699956893,0.0154135497286915,152.9228515625,0.0671024620532989,0.0138733051717281,0.2119140625,0.5751953125,0.2124352331606217,0.7772020725388601,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_100,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_100_train_fid.json,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_100_val_fid.json,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_100_train_generated,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_100_val_generated,,,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260413_031512_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
